construct,dataset,assessor,target,t,phat_mean,cut_mean
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,963,0.2321,0.6743
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,972,0.2318,0.6739
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,981,0.2320,0.6746
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,990,0.2324,0.6744
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,999,0.2332,0.6758
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1008,0.2329,0.6759
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1017,0.2329,0.6757
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1026,0.2333,0.6759
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1035,0.2342,0.6760
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1044,0.2342,0.6759
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1053,0.2336,0.6760
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1062,0.2336,0.6761
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1071,0.2341,0.6761
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1080,0.2339,0.6761
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1089,0.2336,0.6761
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1098,0.2337,0.6761
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1107,0.2344,0.6762
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1116,0.2339,0.6762
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1125,0.2338,0.6763
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1134,0.2343,0.6762
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1143,0.2344,0.6762
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1152,0.2338,0.6762
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1161,0.2337,0.6763
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1170,0.2332,0.6763
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1179,0.2329,0.6763
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1188,0.2331,0.6762
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1197,0.2325,0.6762
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1206,0.2326,0.6762
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1215,0.2326,0.6761
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1224,0.2333,0.6757
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1233,0.2339,0.6762
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1242,0.2342,0.6762
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1251,0.2337,0.6762
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1260,0.2339,0.6763
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1269,0.2346,0.6763
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1278,0.2344,0.6764
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1287,0.2342,0.6764
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1296,0.2337,0.6764
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1305,0.2335,0.6764
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1314,0.2337,0.6764
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1323,0.2340,0.6764
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1332,0.2345,0.6764
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1341,0.2342,0.6764
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1350,0.2344,0.6763
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1359,0.2350,0.6764
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1368,0.2349,0.6763
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1377,0.2355,0.6763
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1386,0.2357,0.6764
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1395,0.2362,0.6764
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1404,0.2363,0.6764
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1413,0.2361,0.6764
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1422,0.2362,0.6765
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1431,0.2368,0.6764
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1440,0.2368,0.6764
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1449,0.2364,0.6765
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1458,0.2365,0.6765
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1467,0.2368,0.6765
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1476,0.2372,0.6765
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1485,0.2376,0.6765
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1494,0.2376,0.6765
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1503,0.2378,0.6765
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1512,0.2378,0.6765
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1521,0.2378,0.6764
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1530,0.2380,0.6765
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1539,0.2381,0.6765
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1548,0.2378,0.6765
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1557,0.2378,0.6764
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1566,0.2382,0.6764
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1575,0.2381,0.6764
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1584,0.2381,0.6764
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1593,0.2375,0.6764
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1602,0.2380,0.6764
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1611,0.2377,0.6763
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1620,0.2379,0.6762
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1629,0.2380,0.6763
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1638,0.2379,0.6763
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1647,0.2377,0.6763
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1656,0.2376,0.6762
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1665,0.2376,0.6763
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1674,0.2376,0.6762
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1683,0.2374,0.6763
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1692,0.2369,0.6763
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1701,0.2368,0.6763
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1710,0.2365,0.6762
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1719,0.2375,0.6763
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1728,0.2373,0.6763
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1737,0.2373,0.6763
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1746,0.2370,0.6763
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1755,0.2368,0.6763
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1764,0.2372,0.6762
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1773,0.2375,0.6763
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1782,0.2374,0.6763
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1791,0.2371,0.6763
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1800,0.2372,0.6762
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1809,0.2374,0.6762
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1818,0.2372,0.6762
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1827,0.2374,0.6762
judgment,hotpotqa,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1836,0.2376,0.6762
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,0,0.3259,0.7902
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,13,0.3259,0.7902
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,26,0.3259,0.7902
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,39,0.3259,0.7902
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,52,0.3259,0.7902
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,65,0.3259,0.7902
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,78,0.3259,0.7902
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,91,0.3259,0.7902
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,104,0.5939,0.7671
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,117,0.5982,0.7721
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,130,0.6069,0.7737
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,143,0.6012,0.7750
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,156,0.5992,0.7706
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,169,0.5995,0.7701
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,182,0.5993,0.7724
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,195,0.6005,0.7698
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,208,0.5990,0.7704
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,221,0.5994,0.7702
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,234,0.6005,0.7724
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,247,0.5979,0.7749
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,260,0.5988,0.7778
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,273,0.5984,0.7806
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,286,0.6010,0.7749
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,299,0.5999,0.7745
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,312,0.6011,0.7747
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,325,0.6024,0.7738
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,338,0.6026,0.7715
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,351,0.6036,0.7725
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,364,0.6047,0.7732
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,377,0.6032,0.7751
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,390,0.6014,0.7745
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,403,0.6017,0.7738
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,416,0.6020,0.7739
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,429,0.6027,0.7719
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,442,0.6046,0.7737
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,455,0.6046,0.7727
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,468,0.6055,0.7755
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,481,0.6062,0.7758
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,494,0.6057,0.7745
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,507,0.6050,0.7742
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,520,0.6046,0.7738
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,533,0.6023,0.7729
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,546,0.6039,0.7739
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,559,0.6033,0.7722
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,572,0.6031,0.7734
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,585,0.6031,0.7743
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,598,0.6037,0.7730
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,611,0.6031,0.7698
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,624,0.6036,0.7720
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,637,0.6028,0.7722
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,650,0.6043,0.7723
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,663,0.6052,0.7708
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,676,0.6057,0.7730
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,689,0.6055,0.7740
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,702,0.6053,0.7728
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,715,0.6067,0.7724
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,728,0.6064,0.7733
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,741,0.6065,0.7737
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,754,0.6063,0.7722
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,767,0.6057,0.7709
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,780,0.6054,0.7732
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,793,0.6040,0.7753
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,806,0.6040,0.7718
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,819,0.6041,0.7729
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,832,0.6041,0.7742
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,845,0.6040,0.7751
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,858,0.6031,0.7753
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,871,0.6028,0.7744
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,884,0.6029,0.7744
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,897,0.6024,0.7747
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,910,0.6028,0.7741
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,923,0.6029,0.7741
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,936,0.6030,0.7742
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,949,0.6030,0.7741
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,962,0.6034,0.7753
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,975,0.6034,0.7760
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,988,0.6028,0.7760
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1001,0.6027,0.7761
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1014,0.6022,0.7745
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1027,0.6028,0.7732
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1040,0.6028,0.7732
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1053,0.6027,0.7736
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1066,0.6029,0.7742
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1079,0.6029,0.7743
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1092,0.6032,0.7740
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1105,0.6027,0.7740
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1118,0.6026,0.7729
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1131,0.6013,0.7731
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1144,0.6017,0.7738
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1157,0.6017,0.7739
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1170,0.6008,0.7737
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1183,0.6003,0.7741
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1196,0.6003,0.7741
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1209,0.6008,0.7744
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1222,0.6010,0.7743
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1235,0.6012,0.7742
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1248,0.6002,0.7741
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1261,0.5998,0.7741
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1274,0.5995,0.7742
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1287,0.5993,0.7742
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1300,0.5998,0.7742
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1313,0.5996,0.7740
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1326,0.6002,0.7739
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1339,0.5998,0.7741
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1352,0.6004,0.7740
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1365,0.5998,0.7738
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1378,0.5999,0.7740
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1391,0.5993,0.7738
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1404,0.5990,0.7739
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1417,0.5986,0.7741
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1430,0.5983,0.7742
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1443,0.5981,0.7741
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1456,0.5984,0.7742
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1469,0.5987,0.7741
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1482,0.5995,0.7742
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1495,0.5996,0.7741
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1508,0.6004,0.7739
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1521,0.6004,0.7722
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1534,0.6006,0.7723
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1547,0.6005,0.7721
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1560,0.6005,0.7722
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1573,0.6005,0.7733
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1586,0.6008,0.7739
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1599,0.6009,0.7738
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1612,0.6010,0.7739
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1625,0.6014,0.7740
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1638,0.6022,0.7740
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1651,0.6021,0.7740
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1664,0.6023,0.7741
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1677,0.6026,0.7742
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1690,0.6027,0.7743
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1703,0.6022,0.7742
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1716,0.6026,0.7743
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1729,0.6019,0.7744
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1742,0.6022,0.7744
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1755,0.6025,0.7745
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1768,0.6025,0.7744
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1781,0.6026,0.7744
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1794,0.6025,0.7745
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1807,0.6027,0.7745
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1820,0.6028,0.7745
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1833,0.6031,0.7745
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1846,0.6030,0.7745
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1859,0.6029,0.7746
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1872,0.6028,0.7746
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1885,0.6025,0.7746
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1898,0.6026,0.7747
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1911,0.6023,0.7746
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1924,0.6024,0.7746
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1937,0.6024,0.7746
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1950,0.6022,0.7746
judgment,hotpotqa,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1963,0.6020,0.7746
